transaction_id,transaction_timestamp,customer_id,account_id,merchant_id,merchant_category,customer_country,merchant_country,amount,currency,channel,transaction_type,status,cross_border_flag,high_amount_flag,unusual_hour_flag,high_risk_category_flag,high_risk_country_flag,kyc_issue_flag,pep_flag,suspicious_label
TXN00006180,2026-04-22T20:37:04,CUST000613,ACC000562,MER000218,Money Transfer,Italy,France,23.62,GBP,Card Present,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0
TXN00006181,2026-05-11T07:48:06,CUST000174,ACC000619,MER000008,Online Marketplace,Singapore,India,43.9,GBP,Mobile Banking,Refund,Completed,1,0,0,0,0,0,0,0
TXN00006182,2026-06-06T05:32:11,CUST000070,ACC001290,MER000201,Online Marketplace,Pakistan,Singapore,56.8,GBP,Branch,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00006183,2026-02-18T23:40:16,CUST000202,ACC000665,MER000079,Online Marketplace,Spain,United Kingdom,33.17,GBP,Branch,Cash Withdrawal,Completed,1,0,0,0,0,1,0,0
TXN00006184,2026-05-17T10:10:25,CUST000304,ACC000508,MER000145,Crypto Exchange,Canada,Turkey,6.03,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00006185,2026-01-17T07:45:58,CUST000273,ACC000798,MER000154,Hotels,Netherlands,United States,50.98,USD,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006186,2026-05-15T14:58:11,CUST000266,ACC001288,MER000005,Hotels,Germany,United States,52.7,GBP,Mobile Banking,Purchase,Reversed,1,0,0,0,0,0,0,0
TXN00006187,2026-06-01T05:27:15,CUST000912,ACC001160,MER000029,Money Transfer,France,Canada,18.54,EUR,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006188,2026-04-17T23:09:14,CUST000805,ACC001232,MER000098,Money Transfer,Singapore,France,10.13,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006189,2026-02-11T14:04:39,CUST000265,ACC000601,MER000112,Crypto Exchange,Singapore,Pakistan,160.11,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006190,2026-06-26T20:19:22,CUST000956,ACC000448,MER000075,Subscription,Netherlands,France,59.83,GBP,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00006191,2026-06-09T03:29:30,CUST000409,ACC001188,MER000069,Pharmacy,India,India,1506.86,GBP,Card Present,Purchase,Completed,0,1,1,0,0,0,0,0
TXN00006192,2026-06-02T02:45:45,CUST000481,ACC000859,MER000060,Restaurants,United States,Pakistan,16.09,EUR,Mobile Banking,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00006193,2026-06-24T03:33:01,CUST000731,ACC000525,MER000174,Gambling,India,United States,134.64,GBP,Card Present,Cash Withdrawal,Completed,1,0,1,1,0,0,0,1
TXN00006194,2026-05-11T08:28:45,CUST000238,ACC001147,MER000245,Fuel,United States,India,42.0,GBP,Branch,Purchase,Completed,1,0,0,0,0,1,0,0
TXN00006195,2026-05-01T13:03:37,CUST000403,ACC000766,MER000209,Gambling,United Kingdom,Turkey,21.1,GBP,E-Commerce,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00006196,2026-02-12T18:06:02,CUST000671,ACC000853,MER000248,Online Marketplace,Singapore,France,60.93,GBP,Branch,Purchase,Reversed,1,0,0,0,0,0,0,0
TXN00006197,2026-01-31T09:19:04,CUST000011,ACC000604,MER000178,Groceries,Nigeria,Italy,16.21,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006198,2026-06-02T22:50:49,CUST000594,ACC000994,MER000217,Electronics,Singapore,Pakistan,164.16,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006199,2026-02-22T00:27:41,CUST000701,ACC000172,MER000194,Luxury Goods,Italy,France,141.57,GBP,API,Cash Withdrawal,Completed,1,0,1,1,0,0,0,1
TXN00006200,2026-01-29T16:42:49,CUST000089,ACC000794,MER000181,Restaurants,France,Turkey,22.95,USD,API,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006201,2026-03-05T05:06:05,CUST000738,ACC000263,MER000180,Travel,Spain,United States,19.52,GBP,Card Present,Refund,Completed,1,0,0,0,0,0,0,0
TXN00006202,2026-04-27T03:50:16,CUST000608,ACC001035,MER000212,Subscription,Netherlands,United Arab Emirates,2.67,GBP,Card Present,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00006203,2026-04-08T04:52:42,CUST000177,ACC001029,MER000141,Electronics,Italy,Netherlands,8.32,GBP,Mobile Banking,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00006204,2026-03-27T09:32:42,CUST000778,ACC001113,MER000121,Luxury Goods,United Arab Emirates,Spain,9.59,GBP,E-Commerce,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00006205,2026-02-04T04:40:33,CUST000687,ACC000037,MER000231,Groceries,Spain,Spain,41.9,GBP,API,Purchase,Completed,0,0,1,0,0,0,0,0
TXN00006206,2026-02-17T07:15:59,CUST000916,ACC000429,MER000145,Crypto Exchange,Italy,Turkey,26.41,GBP,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00006207,2026-02-22T13:56:46,CUST000960,ACC000918,MER000018,Hotels,France,Singapore,9.53,USD,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006208,2026-04-16T18:59:49,CUST000823,ACC000471,MER000125,Cash Withdrawal,United Arab Emirates,Netherlands,27.63,GBP,API,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00006209,2026-05-16T20:36:46,CUST000281,ACC000936,MER000169,Hotels,India,Italy,60.66,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006210,2026-02-21T14:01:31,CUST000287,ACC001220,MER000072,Fuel,France,United States,62.04,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006211,2026-07-07T17:25:38,CUST000696,ACC000130,MER000207,Luxury Goods,Spain,Spain,5.48,GBP,API,Purchase,Pending,0,0,0,1,0,0,0,0
TXN00006212,2026-06-29T04:06:32,CUST000479,ACC000316,MER000240,Travel,Canada,United Kingdom,32.19,GBP,API,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00006213,2026-03-15T11:00:49,CUST000108,ACC000523,MER000204,Subscription,United States,Singapore,9.18,USD,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006214,2026-03-10T13:17:06,CUST000020,ACC000835,MER000138,Electronics,Germany,United States,90.17,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006215,2026-02-28T15:01:24,CUST000382,ACC000756,MER000064,Online Marketplace,France,United States,80.17,GBP,E-Commerce,Refund,Completed,1,0,0,0,0,0,0,0
TXN00006216,2026-03-31T08:47:17,CUST000043,ACC000732,MER000101,Gambling,Turkey,United Kingdom,14.91,GBP,Branch,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00006217,2026-05-18T23:15:58,CUST000774,ACC000240,MER000063,Hotels,Singapore,Canada,17.01,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006218,2026-04-17T00:43:10,CUST000809,ACC000597,MER000162,Hotels,United Kingdom,Pakistan,23.07,GBP,Card Present,Purchase,Completed,1,0,1,0,0,1,0,1
TXN00006219,2026-06-15T09:59:15,CUST000713,ACC000066,MER000180,Travel,United Kingdom,United States,3.85,GBP,Branch,Purchase,Completed,1,0,0,0,0,1,0,0
TXN00006220,2026-04-09T22:11:02,CUST000403,ACC000766,MER000064,Online Marketplace,United Kingdom,United States,51.21,GBP,API,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00006221,2026-06-08T15:05:44,CUST000939,ACC000885,MER000231,Groceries,Canada,Spain,27.86,USD,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006222,2026-01-26T12:29:28,CUST000345,ACC000158,MER000231,Groceries,Spain,Spain,96.56,GBP,ATM,Cash Withdrawal,Completed,0,0,0,0,0,0,0,0
TXN00006223,2026-03-22T17:05:09,CUST000251,ACC000396,MER000057,Money Transfer,Canada,Pakistan,12.2,USD,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006224,2026-03-04T04:47:49,CUST000479,ACC000316,MER000102,Gambling,Canada,Singapore,19.71,GBP,API,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00006225,2026-01-25T02:07:11,CUST000692,ACC000136,MER000106,Gambling,Turkey,United States,8.11,GBP,Card Present,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00006226,2026-05-30T12:34:55,CUST000349,ACC000545,MER000125,Cash Withdrawal,India,Netherlands,13.41,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006227,2026-01-30T06:35:35,CUST000454,ACC000547,MER000231,Groceries,Italy,Spain,11.22,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006228,2026-03-26T05:55:35,CUST000352,ACC000070,MER000208,Gambling,Italy,France,99.08,GBP,E-Commerce,Purchase,Pending,1,0,0,1,0,0,0,0
TXN00006229,2026-03-15T09:45:25,CUST000589,ACC000207,MER000216,Groceries,Germany,Turkey,18.21,GBP,Card Present,Transfer,Completed,1,0,0,0,1,0,0,0
TXN00006230,2026-07-08T18:48:14,CUST000998,ACC000978,MER000177,Restaurants,United Arab Emirates,Turkey,41.44,GBP,ATM,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006231,2026-04-19T13:28:07,CUST000114,ACC000992,MER000012,Online Marketplace,Italy,United States,25.01,GBP,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00006232,2026-06-23T07:41:43,CUST000035,ACC000493,MER000058,Electronics,United Kingdom,France,10.28,EUR,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006233,2026-02-08T21:03:28,CUST000976,ACC000937,MER000118,Luxury Goods,Turkey,India,4270.4,GBP,E-Commerce,Transfer,Completed,1,1,0,1,1,0,0,1
TXN00006234,2026-01-22T18:45:30,CUST000153,ACC000914,MER000235,Restaurants,Germany,Turkey,10.94,GBP,E-Commerce,Purchase,Completed,1,0,0,0,1,1,0,1
TXN00006235,2026-07-01T07:50:15,CUST000167,ACC000468,MER000037,Luxury Goods,Pakistan,Germany,82.2,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006236,2026-05-04T01:59:51,CUST000541,ACC000591,MER000012,Online Marketplace,Turkey,United States,2231.01,GBP,E-Commerce,Purchase,Completed,1,1,1,0,1,0,0,1
TXN00006237,2026-05-29T02:42:28,CUST000624,ACC000932,MER000163,Restaurants,Germany,Spain,62.22,GBP,Branch,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00006238,2026-05-04T10:40:40,CUST000596,ACC000045,MER000212,Subscription,United Kingdom,United Arab Emirates,18.85,USD,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006239,2026-02-02T16:13:48,CUST000174,ACC000619,MER000185,Gambling,Singapore,United States,38.0,GBP,API,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006240,2026-05-23T21:45:52,CUST000753,ACC001161,MER000055,Money Transfer,United Kingdom,Spain,26.72,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006241,2026-02-05T18:44:24,CUST000765,ACC000982,MER000099,Money Transfer,Italy,Canada,41.65,EUR,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006242,2026-04-18T01:29:16,CUST000147,ACC001104,MER000106,Gambling,Italy,United States,3.38,GBP,Mobile Banking,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00006243,2026-06-29T08:03:03,CUST000545,ACC000587,MER000249,Crypto Exchange,France,Singapore,5.87,USD,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006244,2026-06-11T13:49:27,CUST000688,ACC001144,MER000190,Restaurants,Turkey,Spain,67.76,GBP,Branch,Purchase,Pending,1,0,0,0,1,0,0,0
TXN00006245,2026-05-15T19:00:34,CUST000427,ACC000376,MER000214,Restaurants,United Kingdom,Spain,103.25,EUR,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006246,2026-05-05T01:24:02,CUST000223,ACC000016,MER000250,Gambling,Spain,Germany,14.72,GBP,Card Present,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00006247,2026-04-12T15:16:40,CUST000287,ACC001220,MER000168,Luxury Goods,France,Spain,28.67,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006248,2026-04-05T21:36:08,CUST000970,ACC000615,MER000166,Groceries,France,United Kingdom,49.14,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006249,2026-02-05T10:24:38,CUST000393,ACC000378,MER000169,Hotels,Germany,Italy,73.2,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00006250,2026-02-19T07:06:00,CUST000163,ACC000890,MER000198,Pharmacy,United Arab Emirates,Turkey,4.82,GBP,Branch,Cash Withdrawal,Completed,1,0,0,0,1,0,1,1
TXN00006251,2026-06-01T05:30:43,CUST000865,ACC000643,MER000126,Online Marketplace,United Arab Emirates,France,2441.71,GBP,API,Refund,Completed,1,1,0,0,0,0,0,0
TXN00006252,2026-07-02T14:06:23,CUST000188,ACC000787,MER000014,Groceries,Nigeria,Turkey,13347.15,EUR,Card Present,Purchase,Completed,1,1,0,0,1,0,0,1
TXN00006253,2026-05-29T16:53:25,CUST000581,ACC000356,MER000210,Gambling,United States,Pakistan,29.14,GBP,ATM,Transfer,Completed,1,0,0,1,0,1,0,1
TXN00006254,2026-04-28T17:13:51,CUST000524,ACC000729,MER000086,Subscription,Germany,Singapore,8.96,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006255,2026-04-02T14:56:05,CUST000057,ACC000161,MER000224,Crypto Exchange,France,France,54.72,EUR,ATM,Purchase,Completed,0,0,0,1,0,0,0,0
TXN00006256,2026-03-10T19:06:53,CUST000376,ACC000847,MER000235,Restaurants,Singapore,Turkey,137.14,USD,Card Present,Purchase,Completed,1,0,0,0,1,1,0,1
TXN00006257,2026-06-28T09:07:41,CUST000997,ACC001155,MER000236,Luxury Goods,France,United States,40.77,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006258,2026-03-10T10:24:07,CUST000065,ACC000999,MER000240,Travel,Canada,United Kingdom,14.78,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006259,2026-03-30T19:23:52,CUST000155,ACC000335,MER000237,Fuel,India,Turkey,95.39,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006260,2026-07-08T16:56:05,CUST000919,ACC000178,MER000215,Crypto Exchange,Netherlands,Spain,71.06,GBP,Card Present,Transfer,Failed,1,0,0,1,0,1,0,1
TXN00006261,2026-07-04T21:15:54,CUST000445,ACC000687,MER000155,Subscription,Turkey,Turkey,13.12,GBP,Mobile Banking,Purchase,Completed,0,0,0,0,1,0,0,0
TXN00006262,2026-02-04T13:44:01,CUST000280,ACC000224,MER000243,Groceries,Italy,Italy,53.59,GBP,API,Cash Withdrawal,Completed,0,0,0,0,0,0,0,0
TXN00006263,2026-04-13T05:25:19,CUST000861,ACC000359,MER000053,Gambling,United Kingdom,United Kingdom,99.21,GBP,ATM,Cash Withdrawal,Failed,0,0,0,1,0,0,0,0
TXN00006264,2026-05-26T23:08:43,CUST000126,ACC000033,MER000240,Travel,Turkey,United Kingdom,119.33,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006265,2026-02-14T20:23:09,CUST000752,ACC000494,MER000146,Restaurants,United States,Italy,34.25,GBP,API,Purchase,Completed,1,0,0,0,0,1,0,0
TXN00006266,2026-03-07T16:07:38,CUST000109,ACC000113,MER000169,Hotels,Germany,Italy,25.58,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006267,2026-02-19T15:19:16,CUST000535,ACC001206,MER000109,Groceries,Turkey,Nigeria,124.87,GBP,E-Commerce,Transfer,Completed,1,0,0,0,1,0,0,0
TXN00006268,2026-06-20T06:00:43,CUST000240,ACC000697,MER000170,Hotels,Italy,Netherlands,10.91,GBP,ATM,Purchase,Completed,1,0,0,0,0,1,0,0
TXN00006269,2026-07-04T09:57:03,CUST000607,ACC000739,MER000225,Travel,Canada,Pakistan,56.75,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006270,2026-07-09T07:53:31,CUST000089,ACC001207,MER000047,Groceries,France,Nigeria,9.3,USD,API,Transfer,Completed,1,0,0,0,1,0,0,0
TXN00006271,2026-02-19T11:23:28,CUST000567,ACC000850,MER000025,Restaurants,France,United Arab Emirates,106.21,GBP,Card Present,Purchase,Failed,1,0,0,0,0,0,0,0
TXN00006272,2026-02-27T02:18:40,CUST000616,ACC001042,MER000215,Crypto Exchange,Germany,Spain,28.27,EUR,ATM,Purchase,Pending,1,0,1,1,0,0,0,1
TXN00006273,2026-02-02T23:43:48,CUST000224,ACC000371,MER000051,Restaurants,Singapore,Spain,130.14,GBP,ATM,Cash Withdrawal,Completed,1,0,0,0,0,1,0,0
TXN00006274,2026-02-19T04:40:04,CUST000793,ACC000320,MER000082,Money Transfer,France,Singapore,59.82,GBP,Branch,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00006275,2026-05-08T22:35:33,CUST000364,ACC000105,MER000226,Electronics,Netherlands,Germany,10.77,GBP,ATM,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00006276,2026-06-08T18:23:37,CUST000067,ACC000561,MER000019,Groceries,Nigeria,Netherlands,152.11,GBP,API,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006277,2026-06-25T00:51:12,CUST000461,ACC000935,MER000061,Crypto Exchange,Spain,Germany,172.65,USD,API,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00006278,2026-05-09T17:24:00,CUST000602,ACC000566,MER000199,Travel,Italy,Nigeria,88.44,GBP,Branch,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006279,2026-04-02T19:51:16,CUST000332,ACC001054,MER000169,Hotels,Canada,Italy,17.09,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006280,2026-02-24T16:51:22,CUST000711,ACC000505,MER000031,Electronics,Italy,Canada,26.95,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006281,2026-04-18T18:43:50,CUST000312,ACC001222,MER000031,Electronics,Singapore,Canada,42.33,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006282,2026-05-23T20:17:40,CUST000770,ACC000757,MER000236,Luxury Goods,Pakistan,United States,8228.9,GBP,Mobile Banking,Purchase,Completed,1,1,0,1,0,0,0,1
TXN00006283,2026-06-26T13:02:54,CUST000327,ACC000149,MER000138,Electronics,Nigeria,United States,42.28,GBP,Card Present,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006284,2026-01-15T06:39:21,CUST000317,ACC000274,MER000233,Money Transfer,United Kingdom,Canada,2.45,GBP,Branch,Cash Withdrawal,Reversed,1,0,0,1,0,0,0,0
TXN00006285,2026-02-18T21:55:53,CUST000940,ACC000114,MER000112,Crypto Exchange,Canada,Pakistan,51.39,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006286,2026-06-26T08:06:43,CUST000280,ACC000690,MER000110,Hotels,Italy,India,25.84,EUR,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006287,2026-05-04T15:12:39,CUST000582,ACC000162,MER000085,Hotels,Pakistan,Turkey,33.96,GBP,Card Present,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006288,2026-01-31T22:46:26,CUST000824,ACC000061,MER000087,Subscription,Netherlands,Italy,25.31,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00006289,2026-07-05T13:43:22,CUST000391,ACC000182,MER000057,Money Transfer,Spain,Pakistan,5836.07,GBP,Mobile Banking,Cash Withdrawal,Completed,1,1,0,1,0,0,0,1
TXN00006290,2026-05-21T10:42:28,CUST000998,ACC000089,MER000135,Electronics,United Arab Emirates,Italy,48.57,EUR,Branch,Purchase,Failed,1,0,0,0,0,0,0,0
TXN00006291,2026-02-10T08:30:39,CUST000525,ACC000874,MER000018,Hotels,Netherlands,Singapore,26.07,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006292,2026-06-03T16:47:45,CUST000847,ACC000905,MER000071,Luxury Goods,Pakistan,United Arab Emirates,35.12,GBP,Branch,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0
TXN00006293,2026-02-23T02:24:15,CUST000892,ACC000405,MER000161,Crypto Exchange,United Kingdom,Turkey,37.32,EUR,Branch,Cash Withdrawal,Completed,1,0,1,1,1,0,0,1
TXN00006294,2026-05-17T23:07:22,CUST000015,ACC000993,MER000194,Luxury Goods,France,France,16.4,GBP,Card Present,Purchase,Completed,0,0,0,1,0,0,0,0
TXN00006295,2026-05-09T01:58:48,CUST000624,ACC000932,MER000180,Travel,Germany,United States,65.3,GBP,E-Commerce,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00006296,2026-05-24T23:26:40,CUST000505,ACC000725,MER000231,Groceries,Netherlands,Spain,57.98,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006297,2026-05-12T14:59:13,CUST000008,ACC000202,MER000082,Money Transfer,France,Singapore,170.79,GBP,Branch,Purchase,Completed,1,0,0,1,0,1,0,1
TXN00006298,2026-04-20T09:47:04,CUST000192,ACC000857,MER000226,Electronics,Italy,Germany,128.43,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006299,2026-03-27T02:37:06,CUST000734,ACC001229,MER000164,Gambling,Germany,Turkey,18.44,GBP,E-Commerce,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00006300,2026-07-05T21:41:37,CUST000382,ACC000756,MER000176,Cash Withdrawal,France,United Arab Emirates,83.12,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006301,2026-03-18T07:47:18,CUST000328,ACC000679,MER000107,Gambling,Spain,India,14.14,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,1,0,1
TXN00006302,2026-05-12T19:59:07,CUST000992,ACC000561,MER000217,Electronics,United Arab Emirates,Pakistan,73.4,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006303,2026-05-23T01:21:05,CUST000824,ACC000061,MER000089,Travel,Netherlands,United Kingdom,21.83,GBP,Mobile Banking,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00006304,2026-06-21T16:10:07,CUST000436,ACC000346,MER000165,Restaurants,France,United Kingdom,13.15,GBP,Branch,Purchase,Failed,1,0,0,0,0,0,0,0
TXN00006305,2026-06-07T00:17:36,CUST000405,ACC001033,MER000229,Restaurants,France,United Arab Emirates,48.43,GBP,E-Commerce,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00006306,2026-01-21T01:43:01,CUST000480,ACC000977,MER000037,Luxury Goods,Turkey,Germany,2.52,GBP,ATM,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00006307,2026-05-04T11:16:45,CUST000676,ACC000065,MER000028,Fuel,France,India,2679.82,GBP,Card Present,Transfer,Completed,1,1,0,0,0,0,0,0
TXN00006308,2026-05-28T19:04:29,CUST000610,ACC001029,MER000215,Crypto Exchange,Germany,Spain,39.74,USD,API,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006309,2026-02-03T19:45:35,CUST000149,ACC001271,MER000132,Cash Withdrawal,United Kingdom,Singapore,25.3,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006310,2026-02-06T18:48:31,CUST000579,ACC000724,MER000023,Restaurants,Spain,Nigeria,7.54,GBP,ATM,Cash Withdrawal,Completed,1,0,0,0,1,0,0,0
TXN00006311,2026-05-21T19:15:36,CUST000027,ACC000465,MER000045,Money Transfer,Italy,France,16.15,GBP,Branch,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00006312,2026-05-16T22:47:05,CUST000149,ACC001271,MER000091,Hotels,United Kingdom,Canada,54.12,GBP,API,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00006313,2026-06-27T10:50:47,CUST000020,ACC000152,MER000051,Restaurants,Germany,Spain,65.48,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006314,2026-04-16T11:55:39,CUST000786,ACC000372,MER000031,Electronics,United Kingdom,Canada,36.01,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006315,2026-04-02T02:32:13,CUST000801,ACC000416,MER000076,Luxury Goods,France,United States,116.38,GBP,E-Commerce,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00006316,2026-01-29T20:12:40,CUST000890,ACC000609,MER000195,Electronics,Italy,United Arab Emirates,54.46,GBP,Branch,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00006317,2026-05-15T19:27:06,CUST000957,ACC000903,MER000160,Crypto Exchange,India,Pakistan,17.33,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006318,2026-01-27T01:19:44,CUST000308,ACC000773,MER000101,Gambling,Germany,United Kingdom,27.65,USD,Branch,Refund,Completed,1,0,1,1,0,0,0,1
TXN00006319,2026-03-14T13:27:47,CUST000640,ACC001006,MER000239,Crypto Exchange,Singapore,France,9.0,USD,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006320,2026-02-13T14:01:10,CUST000026,ACC001188,MER000002,Groceries,United Arab Emirates,Canada,32.85,USD,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00006321,2026-05-06T22:18:44,CUST000247,ACC001055,MER000148,Fuel,Turkey,Spain,111.29,GBP,Branch,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006322,2026-02-21T02:40:21,CUST000399,ACC000590,MER000150,Gambling,Nigeria,Germany,72.62,GBP,ATM,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00006323,2026-02-10T00:21:16,CUST000240,ACC000697,MER000197,Groceries,Italy,United States,148.71,GBP,Card Present,Purchase,Completed,1,0,1,0,0,1,0,1
TXN00006324,2026-01-18T18:13:35,CUST000285,ACC001264,MER000101,Gambling,United Arab Emirates,United Kingdom,6685.26,GBP,Mobile Banking,Purchase,Completed,1,1,0,1,0,1,0,1
TXN00006325,2026-04-09T22:17:51,CUST000019,ACC000993,MER000164,Gambling,Nigeria,Turkey,30.17,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00006326,2026-06-19T00:30:48,CUST000509,ACC000938,MER000200,Cash Withdrawal,Pakistan,United Kingdom,159.43,GBP,ATM,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00006327,2026-06-18T13:04:12,CUST000554,ACC001250,MER000239,Crypto Exchange,Canada,France,35.81,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00006328,2026-04-03T16:51:07,CUST000864,ACC000735,MER000100,Electronics,France,Nigeria,74.23,USD,Branch,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00006329,2026-06-06T08:05:06,CUST000580,ACC000527,MER000225,Travel,India,Pakistan,159.99,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,1,1,1
TXN00006330,2026-05-01T00:39:43,CUST000978,ACC000462,MER000151,Fuel,Germany,Italy,30.16,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,1,0,0,0,0,0
TXN00006331,2026-04-28T20:44:37,CUST000029,ACC000593,MER000035,Gambling,United Arab Emirates,United States,45.53,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
