node_id,node_type,node_label,watchlist_flag,transaction_count,total_transaction_amount,max_rule_based_risk_score,max_anomaly_score_percentile,alert_count,ml_alert_count,suspicious_label_count,node_risk_score,node_risk_band,in_degree,out_degree,total_degree,degree_centrality,pagerank_score,graph_priority_score
ACC000815,Account,ACC000815,0,4.0,197.79999999999998,63.0,88.63,4.0,0.0,2.0,67.37,High,1,5,6,0.002354,0.00025145,40.52
ACC000016,Account,ACC000016,0,7.0,1295.09,52.0,98.06,4.0,1.0,2.0,67.22,High,3,10,13,0.0051,0.00035705,40.51
CUST000818,Customer,Grace Hall,0,9.0,462.12,65.0,86.06,4.0,0.0,2.0,67.37,High,0,1,1,0.000392,0.00025145,40.48
CUST000928,Customer,Daniel Smith,0,4.0,197.79999999999998,63.0,88.63,4.0,0.0,2.0,67.37,High,0,1,1,0.000392,0.00025145,40.48
ACC000813,Account,ACC000813,0,5.0,160.31,81.0,62.3,4.0,0.0,3.0,67.26,High,2,7,9,0.003531,0.00025803,40.48
CUST000501,Customer,Ali Wright,0,10.0,4323.18,49.0,98.03,4.0,2.0,2.0,67.36,High,0,1,1,0.000392,0.00025145,40.47
CUST000801,Customer,Hannah Thomas,0,9.0,2800.25,61.0,86.84,5.0,0.0,2.0,67.34,High,0,2,2,0.000785,0.00025145,40.47
CUST000610,Customer,Isabella Patel,0,11.0,2414.66,66.0,83.28,5.0,0.0,1.0,67.35,High,0,0,0,0.0,0.00025145,40.46
CUST000820,Customer,Mia Miller,0,12.0,3393.12,52.0,89.81,7.0,0.0,2.0,67.33,High,0,1,1,0.000392,0.00025145,40.46
ACC000225,Account,ACC000225,0,4.0,156.21,62.0,96.65,2.0,1.0,1.0,67.23,High,3,4,7,0.002746,0.00032034,40.46
ACC000097,Account,ACC000097,0,10.0,1266.53,62.0,84.9,5.0,0.0,2.0,67.12,High,4,13,17,0.006669,0.00028335,40.46
ACC000187,Account,ACC000187,0,6.0,375.68,60.0,94.48,3.0,1.0,1.0,67.07,High,6,9,15,0.005885,0.00045454,40.45
MER000223,Merchant,Electronics Merchant 223,0,35.0,6516.67,45.0,94.98,7.0,1.0,1.0,66.49,High,35,0,35,0.013731,0.00139157,40.45
ACC000307,Account,ACC000307,0,1.0,116.92,81.0,80.63,1.0,0.0,1.0,67.17,High,5,2,7,0.002746,0.00031077,40.42
ACC000165,Account,ACC000165,0,5.0,221.94,62.0,89.26,4.0,0.0,2.0,67.14,High,2,8,10,0.003923,0.00030178,40.42
ACC000782,Account,ACC000782,0,21.0,1489.86,56.0,72.13,9.0,0.0,3.0,66.95,High,3,22,25,0.009808,0.0002591,40.42
ACC000902,Account,ACC000902,0,10.0,400.23,56.0,92.49,4.0,1.0,2.0,67.07,High,2,13,15,0.005885,0.00025244,40.41
CUST000841,Customer,Zara Green,0,8.0,182.94,66.0,84.33,4.0,0.0,2.0,67.22,High,0,1,1,0.000392,0.00025145,40.39
CUST000396,Customer,Zara Miller,0,6.0,453.85,57.0,98.75,2.0,2.0,1.0,67.21,High,0,0,0,0.0,0.00025145,40.38
ACC000504,Account,ACC000504,0,5.0,777.6700000000001,61.0,93.12,3.0,1.0,1.0,67.04,High,5,5,10,0.003923,0.0003971,40.38
ACC000327,Account,ACC000327,0,7.0,313.54,66.0,79.36,5.0,0.0,2.0,66.98,High,4,10,14,0.005492,0.00041819,40.38
CUST000666,Customer,Oliver Green,0,11.0,2238.12,48.0,94.53,6.0,1.0,2.0,67.19,High,0,1,1,0.000392,0.00025145,40.37
ACC000122,Account,ACC000122,0,9.0,4665.049999999999,53.0,91.85,4.0,2.0,2.0,67.0,High,4,11,15,0.005885,0.00027187,40.37
CUST000949,Customer,Amelia Wilson,0,8.0,1231.27,62.0,84.9,5.0,0.0,2.0,67.12,High,0,1,1,0.000392,0.00025145,40.33
CUST000602,Customer,Daniel Brown,0,13.0,574.4300000000001,55.0,88.16,7.0,0.0,1.0,67.11,High,0,1,1,0.000392,0.00025145,40.32
ACC001210,Account,ACC001210,0,6.0,383.16,58.0,89.55,5.0,0.0,2.0,66.94,High,5,7,12,0.004708,0.00028165,40.31
CUST000110,Customer,Hannah Thomas,0,11.0,753.1600000000001,56.0,95.29,4.0,1.0,1.0,67.05,High,0,1,1,0.000392,0.00025145,40.29
CUST000711,Customer,Zara Khan,0,8.0,488.34,44.0,94.99,4.0,4.0,2.0,67.05,High,0,1,1,0.000392,0.00025145,40.29
CUST000441,Customer,Adam Smith,0,12.0,4738.87,61.0,78.78,6.0,0.0,3.0,67.02,High,0,2,2,0.000785,0.00025145,40.28
ACC000283,Account,ACC000283,0,4.0,165.11,73.0,78.54,3.0,0.0,2.0,66.84,High,4,6,10,0.003923,0.0004355,40.27
CUST000083,Customer,Ali Patel,0,13.0,3699.1400000000003,66.0,80.85,4.0,0.0,3.0,67.0,High,0,0,0,0.0,0.00025145,40.25
CUST000091,Customer,Isabella Green,0,10.0,5386.870000000001,61.0,85.67,5.0,0.0,2.0,66.93,High,0,3,3,0.001177,0.00025145,40.23
ACC000995,Account,ACC000995,0,11.0,5472.6900000000005,58.0,91.91,4.0,1.0,1.0,66.77,High,3,11,14,0.005492,0.0003047,40.23
ACC000302,Account,ACC000302,0,8.0,5404.36,57.0,90.34,4.0,1.0,2.0,66.77,High,2,11,13,0.0051,0.00029383,40.22
CUST000330,Customer,Aisha Hussain,0,6.0,2073.52,51.0,98.44,4.0,1.0,2.0,66.9,High,0,3,3,0.001177,0.00025145,40.21
ACC000555,Account,ACC000555,0,3.0,202.84,58.0,93.33,2.0,2.0,2.0,66.77,High,5,5,10,0.003923,0.00036408,40.21
MER000217,Merchant,Electronics Merchant 217,0,30.0,2072.04,45.0,95.85,5.0,2.0,2.0,66.3,High,29,0,29,0.011377,0.00095663,40.2
CUST000516,Customer,Maya Walker,0,6.0,628.6700000000001,66.0,87.64,3.0,0.0,2.0,66.87,High,0,0,0,0.0,0.00025145,40.17
ACC000215,Account,ACC000215,0,6.0,543.1,57.0,94.41,3.0,1.0,2.0,66.69,High,2,8,10,0.003923,0.00026351,40.15
ACC000669,Account,ACC000669,0,4.0,177.06,67.0,92.81,1.0,1.0,1.0,66.63,High,5,4,9,0.003531,0.00047235,40.14
ACC000982,Account,ACC000982,0,12.0,458.52,62.0,87.69,4.0,0.0,2.0,66.59,High,3,13,16,0.006277,0.00031885,40.14
CUST000939,Customer,Ethan Brown,0,14.0,7791.22,53.0,76.98,8.0,0.0,4.0,66.79,High,0,1,1,0.000392,0.00025145,40.13
CUST000642,Customer,Leo Green,0,9.0,4201.21,57.0,90.34,4.0,1.0,2.0,66.77,High,0,2,2,0.000785,0.00025145,40.13
ACC000619,Account,ACC000619,0,5.0,248.13,88.0,68.55,2.0,0.0,0.0,66.59,High,5,6,11,0.004315,0.00041632,40.12
ACC000872,Account,ACC000872,0,12.0,744.14,53.0,97.71,3.0,2.0,1.0,66.55,High,2,13,15,0.005885,0.00033206,40.11
ACC000907,Account,ACC000907,0,5.0,214.19,66.0,79.63,4.0,0.0,3.0,66.57,High,6,5,11,0.004315,0.00037177,40.1
CUST000811,Customer,James Smith,0,8.0,3164.59,57.0,73.12,7.0,0.0,5.0,66.74,High,0,0,0,0.0,0.00025145,40.09
CUST000395,Customer,Zara Young,0,12.0,752.4,84.0,69.61,3.0,0.0,0.0,66.66,High,0,2,2,0.000785,0.00025145,40.06
CUST000695,Customer,Ali Patel,0,11.0,337.96,52.0,96.43,3.0,2.0,2.0,66.65,High,0,1,1,0.000392,0.00025145,40.05
ACC000396,Account,ACC000396,0,7.0,296.89,57.0,92.15,4.0,1.0,1.0,66.4,High,3,11,14,0.005492,0.00046825,40.04
CUST000453,Customer,Mia Wilson,0,11.0,432.11,55.0,99.45,3.0,1.0,1.0,66.56,High,0,3,3,0.001177,0.00025145,40.01
ACC000281,Account,ACC000281,0,9.0,385.90999999999997,52.0,95.59,3.0,2.0,2.0,66.36,High,3,13,16,0.006277,0.00028674,40.0
ACC000914,Account,ACC000914,0,6.0,275.61,63.0,81.39,5.0,0.0,2.0,66.34,High,4,7,11,0.004315,0.00046201,39.98
ACC000543,Account,ACC000543,0,6.0,2301.16,61.0,77.08,6.0,0.0,3.0,66.43,High,2,6,8,0.003138,0.00025311,39.97
ACC000625,Account,ACC000625,0,19.0,1388.14,61.0,77.96,7.0,0.0,1.0,66.24,High,2,20,22,0.008631,0.00026044,39.97
CUST000313,Customer,Hannah Brown,0,8.0,2512.77,61.0,88.62,4.0,0.0,2.0,66.47,High,0,2,2,0.000785,0.00025145,39.95
ACC000726,Account,ACC000726,0,6.0,258.08,56.0,97.67,2.0,2.0,1.0,66.38,High,2,6,8,0.003138,0.00026016,39.94
ACC000589,Account,ACC000589,0,9.0,3903.51,61.0,88.17,4.0,0.0,2.0,66.31,High,3,9,12,0.004708,0.00030959,39.94
CUST000931,Customer,Lucas Wright,0,10.0,561.89,61.0,91.48,3.0,1.0,1.0,66.47,High,0,0,0,0.0,0.00025145,39.93
ACC001117,Account,ACC001117,0,6.0,313.27,58.0,83.36,6.0,0.0,2.0,66.28,High,4,8,12,0.004708,0.00034704,39.93
ACC001069,Account,ACC001069,0,2.0,344.20000000000005,62.0,98.57,1.0,1.0,1.0,66.4,High,1,3,4,0.001569,0.00025145,39.92
ACC000774,Account,ACC000774,0,10.0,408.87,39.0,97.89,6.0,3.0,1.0,66.31,High,1,10,11,0.004315,0.00025145,39.92
CUST000887,Customer,Daniel Khan,0,6.0,169.05,57.0,96.55,3.0,1.0,1.0,66.44,High,0,0,0,0.0,0.00025145,39.91
CUST000342,Customer,James Ali,0,9.0,5533.179999999999,58.0,87.94,5.0,0.0,2.0,66.38,High,0,1,1,0.000392,0.00025145,39.89
ACC000949,Account,ACC000949,0,9.0,651.72,48.0,98.86,4.0,2.0,1.0,66.2,High,3,11,14,0.005492,0.00031641,39.89
ACC000356,Account,ACC000356,0,5.0,266.90999999999997,63.0,89.43,3.0,0.0,2.0,66.15,High,4,9,13,0.004708,0.00045587,39.88
CUST000006,Customer,Noah Davies,0,12.0,337.27,55.0,93.08,5.0,1.0,0.0,66.33,High,0,1,1,0.000392,0.00025145,39.86
CUST000164,Customer,Ethan Smith,0,12.0,1892.8100000000002,56.0,76.09,7.0,0.0,4.0,66.33,High,0,1,1,0.000392,0.00025145,39.86
ACC000545,Account,ACC000545,0,8.0,268.81,49.0,90.26,6.0,1.0,2.0,66.14,High,4,10,14,0.005492,0.00026933,39.85
CUST000207,Customer,Mia Wilson,0,8.0,2120.5,62.0,89.75,4.0,0.0,1.0,66.31,High,0,0,0,0.0,0.00025145,39.84
ACC000756,Account,ACC000756,0,10.0,401.61,49.0,91.61,5.0,1.0,3.0,66.11,High,3,11,14,0.005492,0.00026412,39.83
ACC000357,Account,ACC000357,0,4.0,867.5,63.0,89.4,3.0,0.0,2.0,66.14,High,3,7,10,0.003923,0.0003123,39.82
CUST000037,Customer,Oliver Ali,0,9.0,4102.07,51.0,86.62,6.0,0.0,4.0,66.27,High,0,0,0,0.0,0.00025145,39.81
ACC000029,Account,ACC000029,0,4.0,317.52,57.0,97.13,2.0,1.0,2.0,66.15,High,3,5,8,0.003138,0.00030771,39.81
CUST000080,Customer,Mia Davies,0,6.0,155.88,66.0,85.87,3.0,0.0,2.0,66.25,High,0,0,0,0.0,0.00025145,39.8
CUST000824,Customer,Sophia Khan,0,14.0,569.1,56.0,87.26,5.0,0.0,3.0,66.24,High,0,1,1,0.000392,0.00025145,39.8
ACC000476,Account,ACC000476,0,10.0,581.3100000000001,45.0,95.19,6.0,1.0,2.0,66.07,High,2,12,14,0.005492,0.00026335,39.8
CUST000913,Customer,Zara Hussain,0,9.0,1353.72,53.0,93.75,4.0,1.0,2.0,66.16,High,0,2,2,0.000785,0.00025145,39.76
ACC000008,Account,ACC000008,0,5.0,260.73,53.0,96.38,4.0,1.0,1.0,66.08,High,2,6,8,0.003138,0.00025892,39.76
CUST000228,Customer,Mia Green,0,13.0,820.61,62.0,80.76,6.0,0.0,1.0,66.17,High,0,0,0,0.0,0.00025145,39.75
CUST000556,Customer,Maya Davies,0,9.0,490.43,48.0,94.42,5.0,2.0,1.0,66.15,High,0,1,1,0.000392,0.00025145,39.75
CUST000359,Customer,Ali Davies,0,14.0,975.92,48.0,88.64,7.0,0.0,3.0,66.12,High,0,0,0,0.0,0.00025145,39.72
CUST000382,Customer,Mia Clarke,0,10.0,401.61,49.0,91.61,5.0,1.0,3.0,66.11,High,0,1,1,0.000392,0.00025145,39.72
CUST000595,Customer,Zara Taylor,0,9.0,299.68,73.0,74.98,4.0,0.0,1.0,66.09,High,0,0,0,0.0,0.00025145,39.7
ACC000728,Account,ACC000728,0,4.0,267.04,88.0,66.88,2.0,0.0,0.0,66.01,High,2,4,6,0.002354,0.00025865,39.7
ACC000343,Account,ACC000343,0,12.0,671.61,62.0,81.17,5.0,0.0,2.0,65.81,High,2,15,17,0.006669,0.00025172,39.67
ACC000677,Account,ACC000677,0,7.0,554.1,66.0,87.64,3.0,0.0,1.0,65.87,High,3,7,10,0.003923,0.00028581,39.66
ACC001047,Account,ACC001047,0,8.0,2054.86,62.0,89.75,3.0,0.0,2.0,65.81,High,3,8,11,0.004315,0.00044703,39.66
ACC000732,Account,ACC000732,0,9.0,455.42,57.0,80.45,6.0,0.0,3.0,65.81,High,1,14,15,0.005885,0.00025145,39.65
CUST000140,Customer,Hannah Smith,0,7.0,813.67,66.0,87.79,3.0,0.0,1.0,65.93,High,0,3,3,0.001177,0.00025145,39.63
ACC000139,Account,ACC000139,0,4.0,560.36,70.0,89.46,2.0,0.0,0.0,65.81,High,5,5,10,0.003923,0.00031828,39.63
ACC000108,Account,ACC000108,0,8.0,596.79,62.0,86.77,3.0,0.0,3.0,65.77,High,4,10,14,0.005492,0.0003019,39.63
ACC000889,Account,ACC000889,0,6.0,442.25,61.0,91.0,2.0,1.0,2.0,65.8,High,3,7,10,0.003923,0.00029804,39.62
CUST000585,Customer,Adam Ali,0,14.0,799.57,61.0,69.82,8.0,0.0,2.0,65.89,High,0,2,2,0.000785,0.00025145,39.6
ACC000492,Account,ACC000492,0,9.0,410.74,83.0,65.33,3.0,0.0,1.0,65.72,High,2,11,13,0.0051,0.00026776,39.59
ACC000906,Account,ACC000906,0,13.0,1048.47,43.0,97.39,5.0,3.0,0.0,65.44,High,7,15,22,0.008631,0.00075931,39.59
CUST000024,Customer,Oliver Ali,0,11.0,3256.7200000000003,44.0,95.8,6.0,1.0,2.0,65.83,High,0,0,0,0.0,0.00025145,39.55
CUST000428,Customer,Grace Wright,0,13.0,629.4399999999999,55.0,72.99,9.0,0.0,2.0,65.8,High,0,2,2,0.000785,0.00025145,39.55
CUST000923,Customer,Lucas Ahmed,0,6.0,268.7,61.0,91.0,2.0,1.0,2.0,65.8,High,0,2,2,0.000785,0.00025145,39.55
CUST000485,Customer,Sophia Patel,0,9.0,433.79,57.0,87.5,5.0,0.0,2.0,65.78,High,0,3,3,0.001177,0.00025145,39.54
ACC000599,Account,ACC000599,0,5.0,152.16,57.0,98.75,2.0,1.0,1.0,65.71,High,2,6,8,0.003138,0.00027753,39.54
CUST000244,Customer,Daniel Ali,0,12.0,639.05,56.0,97.38,2.0,1.0,2.0,65.78,High,0,1,1,0.000392,0.00025145,39.53
CUST000374,Customer,Daniel Wright,0,9.0,659.3399999999999,65.0,88.67,3.0,0.0,1.0,65.78,High,0,1,1,0.000392,0.00025145,39.53
ACC000482,Account,ACC000482,0,7.0,249.41,73.0,78.08,3.0,0.0,1.0,65.68,High,1,8,9,0.003531,0.00025145,39.53
CUST000017,Customer,Ali Green,0,12.0,2613.96,44.0,91.4,7.0,1.0,2.0,65.79,High,0,0,0,0.0,0.00025145,39.52
CUST000166,Customer,Lucas Young,0,11.0,575.87,56.0,95.86,3.0,1.0,1.0,65.75,High,0,3,3,0.001177,0.00025145,39.52
ACC000852,Account,ACC000852,0,6.0,335.94,59.0,88.76,4.0,0.0,2.0,65.62,High,2,8,10,0.003923,0.00031775,39.51
ACC001250,Account,ACC001250,0,8.0,306.90999999999997,62.0,80.4,5.0,0.0,2.0,65.54,High,1,16,17,0.006669,0.00025145,39.51
ACC001278,Account,ACC001278,0,8.0,2862.86,58.0,84.24,6.0,0.0,1.0,65.58,High,1,9,10,0.003923,0.00025145,39.48
ACC000332,Account,ACC000332,0,6.0,176.07,52.0,91.79,5.0,1.0,1.0,65.53,High,3,7,10,0.003923,0.00036598,39.47
ACC000707,Account,ACC000707,0,4.0,155.1,78.0,74.07,3.0,0.0,0.0,65.52,High,1,9,10,0.003923,0.00025145,39.44
ACC000292,Account,ACC000292,0,5.0,303.5,65.0,83.48,4.0,0.0,1.0,65.47,High,3,9,12,0.004708,0.00030699,39.44
ACC000301,Account,ACC000301,0,8.0,5324.450000000001,61.0,85.67,4.0,0.0,2.0,65.43,High,4,9,13,0.0051,0.00029739,39.42
CUST000218,Customer,Maya Green,0,8.0,405.73999999999995,61.0,90.36,2.0,1.0,2.0,65.58,High,0,1,1,0.000392,0.00025145,39.41
ACC000983,Account,ACC000983,0,6.0,287.8,65.0,76.32,5.0,0.0,2.0,65.46,High,3,6,9,0.003531,0.00027552,39.4
ACC001207,Account,ACC001207,0,6.0,493.53000000000003,49.0,99.65,3.0,2.0,1.0,65.43,High,3,7,10,0.003923,0.00029975,39.4
CUST000861,Customer,Isabella Khan,0,10.0,830.8,53.0,94.9,4.0,1.0,1.0,65.56,High,0,0,0,0.0,0.00025145,39.39
CUST000554,Customer,Oliver Young,0,7.0,269.65999999999997,62.0,80.4,5.0,0.0,2.0,65.54,High,0,1,1,0.000392,0.00025145,39.38
CUST000981,Customer,Ethan Khan,0,15.0,789.0600000000001,52.0,81.84,7.0,0.0,3.0,65.54,High,0,0,0,0.0,0.00025145,39.37
CUST000795,Customer,Ali Hussain,0,13.0,595.28,49.0,74.14,9.0,0.0,4.0,65.5,High,0,2,2,0.000785,0.00025145,39.37
ACC000471,Account,ACC000471,0,8.0,254.91,73.0,84.3,2.0,0.0,0.0,65.35,High,3,11,14,0.005492,0.00025777,39.37
ACC000947,Account,ACC000947,0,6.0,216.04000000000002,56.0,84.31,5.0,0.0,3.0,65.21,High,4,8,12,0.004708,0.00072679,39.37
ACC000370,Account,ACC000370,0,6.0,230.79000000000002,61.0,89.67,3.0,0.0,2.0,65.33,High,2,6,8,0.003138,0.00039367,39.34
CUST000751,Customer,Lucas Ali,0,10.0,291.18,61.0,80.07,4.0,0.0,4.0,65.47,High,0,0,0,0.0,0.00025145,39.33
ACC000272,Account,ACC000272,0,3.0,336.76,59.0,92.25,2.0,1.0,2.0,65.34,High,3,6,9,0.003531,0.00026893,39.33
ACC000210,Account,ACC000210,0,14.0,557.74,58.0,74.5,6.0,0.0,4.0,65.18,High,3,18,21,0.008239,0.00030803,39.33
ACC000224,Account,ACC000224,0,12.0,528.3000000000001,61.0,89.49,3.0,0.0,2.0,65.27,High,1,13,14,0.005492,0.00025145,39.32
ACC000095,Account,ACC000095,0,5.0,299.82,81.0,63.85,3.0,0.0,2.0,65.3,High,4,5,9,0.003531,0.00028105,39.31
ACC000559,Account,ACC000559,0,11.0,968.7,44.0,96.71,4.0,3.0,1.0,65.15,High,5,13,18,0.007062,0.0003342,39.3
MER000144,Merchant,Groceries Merchant 144,0,40.0,8016.76,53.0,92.05,4.0,1.0,1.0,64.57,High,39,0,39,0.0153,0.00122898,39.29
ACC000837,Account,ACC000837,0,15.0,1232.98,66.0,82.71,3.0,0.0,2.0,65.15,High,1,15,16,0.006277,0.00025145,39.27
CUST000237,Customer,Daniel Brown,0,7.0,408.25,66.0,81.87,4.0,0.0,1.0,65.35,High,0,0,0,0.0,0.00025145,39.26
ACC000818,Account,ACC000818,0,8.0,685.79,66.0,72.73,6.0,0.0,1.0,65.16,High,4,10,14,0.005492,0.00027358,39.26
ACC000424,Account,ACC000424,0,12.0,935.57,43.0,90.73,7.0,1.0,2.0,65.11,High,4,13,17,0.006669,0.00031065,39.26
ACC001092,Account,ACC001092,0,4.0,88.99,71.0,69.24,4.0,0.0,3.0,65.18,High,3,5,8,0.003138,0.00027698,39.23
MER000114,Merchant,Electronics Merchant 114,0,43.0,2917.75,38.0,91.05,7.0,2.0,2.0,64.47,High,42,0,42,0.016477,0.00107577,39.23
CUST000660,Customer,Leo Clarke,0,8.0,730.69,48.0,94.81,4.0,1.0,3.0,65.28,High,0,0,0,0.0,0.00025145,39.22
CUST000270,Customer,Sophia Walker,0,10.0,420.21000000000004,61.0,89.49,3.0,0.0,2.0,65.27,High,0,1,1,0.000392,0.00025145,39.22
CUST000431,Customer,Hannah Smith,0,9.0,542.84,44.0,95.63,5.0,1.0,3.0,65.27,High,0,1,1,0.000392,0.00025145,39.22
CUST000656,Customer,Lucas Thomas,0,14.0,1062.58,44.0,91.25,5.0,2.0,3.0,65.24,High,0,2,2,0.000785,0.00025145,39.21
CUST000852,Customer,Lucas Robinson,0,7.0,128.47,83.0,71.04,2.0,0.0,0.0,65.21,High,0,2,2,0.000785,0.00025145,39.19
ACC000930,Account,ACC000930,0,5.0,255.21,66.0,82.51,3.0,0.0,2.0,65.08,High,2,6,8,0.003138,0.00025711,39.16
CUST000103,Customer,Sophia Young,0,13.0,905.61,66.0,82.71,3.0,0.0,2.0,65.15,High,0,1,1,0.000392,0.00025145,39.15
CUST000977,Customer,Fatima Ahmed,0,11.0,968.7,44.0,96.71,4.0,3.0,1.0,65.15,High,0,1,1,0.000392,0.00025145,39.15
ACC000709,Account,ACC000709,0,6.0,180.39,61.0,91.55,2.0,1.0,1.0,64.99,High,4,6,10,0.003923,0.00035188,39.14
ACC001072,Account,ACC001072,0,9.0,559.49,66.0,84.8,3.0,0.0,1.0,64.88,High,5,11,16,0.006277,0.00035707,39.12
ACC001139,Account,ACC001139,0,6.0,388.06999999999994,61.0,91.43,2.0,1.0,1.0,64.95,High,3,7,10,0.003923,0.0003093,39.11
ACC000688,Account,ACC000688,0,7.0,1268.78,55.0,93.39,3.0,2.0,0.0,64.94,High,3,9,12,0.004708,0.00025849,39.11
ACC000922,Account,ACC000922,0,12.0,851.43,61.0,76.75,5.0,0.0,3.0,64.81,High,4,12,16,0.006277,0.00043911,39.1
ACC000799,Account,ACC000799,0,13.0,1073.15,44.0,91.63,7.0,1.0,1.0,64.87,High,2,13,15,0.005885,0.00026159,39.09
CUST000985,Customer,Mia Ali,0,12.0,4134.65,70.0,68.7,5.0,0.0,2.0,65.04,High,0,0,0,0.0,0.00025145,39.07
CUST000569,Customer,Zara Smith,0,10.0,381.31,60.0,84.34,5.0,0.0,1.0,65.02,High,0,0,0,0.0,0.00025145,39.06
ACC000261,Account,ACC000261,0,12.0,4896.41,61.0,86.29,4.0,0.0,1.0,64.65,High,4,15,19,0.007454,0.00046564,39.03
CUST000467,Customer,Noah Green,0,9.0,459.28,61.0,78.47,6.0,0.0,1.0,64.91,High,0,2,2,0.000785,0.00025145,39.01
ACC000119,Account,ACC000119,0,6.0,331.08000000000004,56.0,90.13,3.0,1.0,2.0,64.75,High,2,11,13,0.0051,0.00026283,39.0
CUST000248,Customer,Hannah Green,0,7.0,447.59000000000003,66.0,84.8,3.0,0.0,1.0,64.88,High,0,1,1,0.000392,0.00025145,38.99
ACC000295,Account,ACC000295,0,4.0,209.58,88.0,63.33,2.0,0.0,0.0,64.77,High,2,6,8,0.003138,0.00025328,38.98
ACC001051,Account,ACC001051,0,3.0,187.48000000000002,83.0,69.77,2.0,0.0,0.0,64.77,High,3,3,6,0.002354,0.00031581,38.97
ACC000015,Account,ACC000015,0,4.0,351.92,58.0,94.73,2.0,1.0,1.0,64.76,High,2,6,8,0.003138,0.00028046,38.97
ACC001245,Account,ACC001245,0,4.0,375.0,55.0,97.08,3.0,1.0,0.0,64.73,High,2,6,8,0.003138,0.0002751,38.96
ACC000459,Account,ACC000459,0,7.0,868.8,56.0,92.75,3.0,1.0,1.0,64.66,High,3,9,12,0.004708,0.00028233,38.95
ACC001273,Account,ACC001273,0,7.0,168.85,79.0,70.33,3.0,0.0,0.0,64.67,High,3,7,10,0.003923,0.00028724,38.94
ACC000753,Account,ACC000753,0,14.0,971.72,44.0,95.01,5.0,2.0,1.0,64.55,High,2,17,19,0.007454,0.00025381,38.93
MER000159,Merchant,Online Marketplace Merchant 159,0,46.0,3281.29,40.0,86.97,9.0,0.0,2.0,63.94,High,43,0,43,0.016869,0.00108147,38.92
CUST000235,Customer,Fatima Khan,0,8.0,2713.93,60.0,86.4,5.0,0.0,0.0,64.74,High,0,2,2,0.000785,0.00025145,38.91
CUST000510,Customer,James Robinson,0,10.0,535.73,57.0,77.39,6.0,0.0,3.0,64.74,High,0,2,2,0.000785,0.00025145,38.91
CUST000208,Customer,Daniel Jones,0,5.0,229.26,52.0,93.81,4.0,1.0,1.0,64.73,High,0,2,2,0.000785,0.00025145,38.9
CUST000933,Customer,Lucas Wright,0,12.0,647.23,48.0,98.86,2.0,3.0,1.0,64.7,High,0,2,2,0.000785,0.00025145,38.89
ACC000641,Account,ACC000641,0,2.0,51.41,57.0,95.43,2.0,1.0,1.0,64.55,High,5,4,9,0.003531,0.00047091,38.89
CUST000546,Customer,Adam Hussain,0,7.0,390.99,56.0,92.75,3.0,1.0,1.0,64.66,High,0,3,3,0.001177,0.00025145,38.87
ACC000321,Account,ACC000321,0,5.0,331.83,65.0,87.71,3.0,0.0,0.0,64.45,High,3,7,10,0.003923,0.00062803,38.87
CUST000040,Customer,Leo Miller,0,10.0,4846.7300000000005,61.0,86.29,4.0,0.0,1.0,64.65,High,0,1,1,0.000392,0.00025145,38.85
ACC001266,Account,ACC001266,0,8.0,2606.96,61.0,81.59,5.0,0.0,1.0,64.51,High,3,9,12,0.004708,0.00025866,38.85
ACC001200,Account,ACC001200,0,6.0,351.42,56.0,92.02,3.0,1.0,1.0,64.41,High,5,9,14,0.005492,0.00044088,38.84
CUST000941,Customer,Zara Thomas,0,8.0,349.91,56.0,88.41,5.0,0.0,1.0,64.64,High,0,0,0,0.0,0.00025145,38.83
ACC001181,Account,ACC001181,0,6.0,415.21000000000004,65.0,82.15,3.0,0.0,2.0,64.5,High,2,7,9,0.003531,0.00032002,38.83
CUST000429,Customer,Oliver Jones,0,11.0,749.11,60.0,71.75,7.0,0.0,2.0,64.61,High,0,1,1,0.000392,0.00025145,38.82
ACC001176,Account,ACC001176,0,4.0,177.56,43.0,97.51,4.0,2.0,2.0,64.48,High,2,6,8,0.003138,0.0003301,38.82
ACC000633,Account,ACC000633,0,3.0,111.52000000000001,71.0,71.39,3.0,0.0,3.0,64.44,High,4,6,10,0.003923,0.00039673,38.82
CUST000756,Customer,Adam Wilson,0,9.0,322.61,61.0,81.86,5.0,0.0,1.0,64.6,High,0,0,0,0.0,0.00025145,38.81
CUST000049,Customer,Grace Robinson,0,11.0,835.24,44.0,95.01,5.0,2.0,1.0,64.55,High,0,1,1,0.000392,0.00025145,38.79
ACC000093,Account,ACC000093,0,5.0,743.27,66.0,87.79,2.0,0.0,1.0,64.43,High,1,5,6,0.002354,0.00025145,38.76
ACC000481,Account,ACC000481,0,8.0,448.4,58.0,82.29,5.0,0.0,2.0,64.4,High,1,8,9,0.003531,0.00025145,38.76
MER000117,Merchant,Restaurants Merchant 117,0,42.0,2045.94,38.0,93.35,6.0,2.0,2.0,63.77,High,41,0,41,0.016085,0.00081909,38.75
ACC000582,Account,ACC000582,0,9.0,665.0799999999999,61.0,86.58,3.0,0.0,2.0,64.25,High,4,11,15,0.005885,0.00036231,38.74
CUST000463,Customer,Lucas Clarke,0,12.0,710.95,57.0,87.88,4.0,0.0,2.0,64.41,High,0,4,4,0.001569,0.00025145,38.73
