transaction_id,a_record_count,a_recon_references,a_source_systems,a_account_id,a_booking_date,a_amount,a_currency,a_status,b_record_count,b_recon_references,b_source_systems,b_account_id,b_booking_date,b_amount,b_currency,b_status,amount_difference,absolute_amount_difference,break_type,primary_break_category,is_break,severity,reconciliation_status,case_age_days
TXN00005915,1,REC-A-TXN00005915,PaymentProcessorA,ACC001099,2026-04-18,37.89,GBP,Completed,1,REC-B-TXN00005915,CoreBankingB,ACC001099,2026-04-18,37.89,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,84
TXN00005917,1,REC-A-TXN00005917,PaymentProcessorA,ACC000021,2026-04-18,5732.71,GBP,Completed,1,REC-B-TXN00005917,CoreBankingB,ACC000021,2026-04-18,5732.71,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,84
TXN00005923,1,REC-A-TXN00005923,PaymentProcessorA,ACC000941,2026-05-06,36.0,GBP,Completed,1,REC-B-TXN00005923,CoreBankingB,ACC000941,2026-05-06,36.0,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,66
TXN00005929,1,REC-A-TXN00005929,PaymentProcessorA,ACC000584,2026-01-12,8.35,GBP,Completed,1,REC-B-TXN00005929,CoreBankingB,ACC000584,2026-01-12,8.35,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,180
TXN00005934,1,REC-A-TXN00005934,PaymentProcessorA,ACC000225,2026-04-10,15.32,GBP,Failed,1,REC-B-TXN00005934,CoreBankingB,ACC000225,2026-04-10,15.32,GBP,Failed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,92
TXN00005939,1,REC-A-TXN00005939,PaymentProcessorA,ACC000945,2026-04-27,40.14,GBP,Completed,1,REC-B-TXN00005939,CoreBankingB,ACC000945,2026-04-27,40.14,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,75
TXN00005941,1,REC-A-TXN00005941,PaymentProcessorA,ACC000689,2026-01-12,42.24,GBP,Reversed,1,REC-B-TXN00005941,CoreBankingB,ACC000689,2026-01-12,42.24,GBP,Reversed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,180
TXN00005946,1,REC-A-TXN00005946,PaymentProcessorA,ACC000485,2026-03-16,19.85,EUR,Completed,1,REC-B-TXN00005946,CoreBankingB,ACC000485,2026-03-16,19.85,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,117
TXN00005951,1,REC-A-TXN00005951,PaymentProcessorA,ACC000224,2026-04-22,15.12,GBP,Completed,1,REC-B-TXN00005951,CoreBankingB,ACC000224,2026-04-22,15.12,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,80
TXN00005954,1,REC-A-TXN00005954,PaymentProcessorA,ACC001256,2026-07-03,9.77,GBP,Completed,1,REC-B-TXN00005954,CoreBankingB,ACC001256,2026-07-03,9.77,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,8
TXN00005964,1,REC-A-TXN00005964,PaymentProcessorA,ACC001049,2026-03-29,34.43,EUR,Completed,1,REC-B-TXN00005964,CoreBankingB,ACC001049,2026-03-29,34.43,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,104
TXN00005969,1,REC-A-TXN00005969,PaymentProcessorA,ACC000952,2026-06-25,131.44,GBP,Completed,1,REC-B-TXN00005969,CoreBankingB,ACC000952,2026-06-25,131.44,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,16
TXN00005971,1,REC-A-TXN00005971,PaymentProcessorA,ACC000370,2026-03-06,12.47,GBP,Completed,1,REC-B-TXN00005971,CoreBankingB,ACC000370,2026-03-06,12.47,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,127
TXN00005980,1,REC-A-TXN00005980,PaymentProcessorA,ACC000259,2026-03-26,21.07,GBP,Completed,1,REC-B-TXN00005980,CoreBankingB,ACC000259,2026-03-26,21.07,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,107
TXN00005981,1,REC-A-TXN00005981,PaymentProcessorA,ACC000349,2026-03-02,12.22,GBP,Completed,1,REC-B-TXN00005981,CoreBankingB,ACC000349,2026-03-02,12.22,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,131
TXN00005984,1,REC-A-TXN00005984,PaymentProcessorA,ACC001006,2026-05-24,178.06,GBP,Completed,1,REC-B-TXN00005984,CoreBankingB,ACC001006,2026-05-24,178.06,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,48
TXN00005991,1,REC-A-TXN00005991,PaymentProcessorA,ACC000412,2026-01-27,22.72,GBP,Completed,1,REC-B-TXN00005991,CoreBankingB,ACC000412,2026-01-27,22.72,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,165
TXN00005994,1,REC-A-TXN00005994,PaymentProcessorA,ACC000896,2026-04-14,7.09,GBP,Completed,1,REC-B-TXN00005994,CoreBankingB,ACC000896,2026-04-14,7.09,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,88
TXN00005995,1,REC-A-TXN00005995,PaymentProcessorA,ACC001095,2026-05-25,37.05,GBP,Completed,1,REC-B-TXN00005995,CoreBankingB,ACC001095,2026-05-25,37.05,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,47
TXN00006001,1,REC-A-TXN00006001,PaymentProcessorA,ACC001078,2026-05-01,33.55,GBP,Completed,1,REC-B-TXN00006001,CoreBankingB,ACC001078,2026-05-01,33.55,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,71
TXN00006002,1,REC-A-TXN00006002,PaymentProcessorA,ACC000516,2026-07-08,4074.3,GBP,Completed,1,REC-B-TXN00006002,CoreBankingB,ACC000516,2026-07-08,4074.3,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,3
TXN00006005,1,REC-A-TXN00006005,PaymentProcessorA,ACC000470,2026-01-23,54.26,USD,Completed,1,REC-B-TXN00006005,CoreBankingB,ACC000470,2026-01-23,54.26,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,169
TXN00006006,1,REC-A-TXN00006006,PaymentProcessorA,ACC000978,2026-02-27,83.87,GBP,Completed,1,REC-B-TXN00006006,CoreBankingB,ACC000978,2026-02-27,83.87,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,134
TXN00006007,1,REC-A-TXN00006007,PaymentProcessorA,ACC000712,2026-04-26,19.46,GBP,Completed,1,REC-B-TXN00006007,CoreBankingB,ACC000712,2026-04-26,19.46,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,76
TXN00006022,1,REC-A-TXN00006022,PaymentProcessorA,ACC000684,2026-03-09,19.99,GBP,Pending,1,REC-B-TXN00006022,CoreBankingB,ACC000684,2026-03-09,19.99,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,124
TXN00006028,1,REC-A-TXN00006028,PaymentProcessorA,ACC000784,2026-03-19,20.7,GBP,Completed,1,REC-B-TXN00006028,CoreBankingB,ACC000784,2026-03-19,20.7,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,114
TXN00006030,1,REC-A-TXN00006030,PaymentProcessorA,ACC000972,2026-03-23,511.77,GBP,Completed,1,REC-B-TXN00006030,CoreBankingB,ACC000972,2026-03-23,511.77,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,110
TXN00006034,1,REC-A-TXN00006034,PaymentProcessorA,ACC001290,2026-02-15,146.9,GBP,Completed,1,REC-B-TXN00006034,CoreBankingB,ACC001290,2026-02-15,146.9,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,146
TXN00006040,1,REC-A-TXN00006040,PaymentProcessorA,ACC000895,2026-03-23,31.25,GBP,Completed,1,REC-B-TXN00006040,CoreBankingB,ACC000895,2026-03-23,31.25,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,110
TXN00006044,1,REC-A-TXN00006044,PaymentProcessorA,ACC000643,2026-06-11,39.38,GBP,Completed,1,REC-B-TXN00006044,CoreBankingB,ACC000643,2026-06-11,39.38,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,30
TXN00006061,1,REC-A-TXN00006061,PaymentProcessorA,ACC000011,2026-07-02,20.2,USD,Completed,1,REC-B-TXN00006061,CoreBankingB,ACC000011,2026-07-02,20.2,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,9
TXN00006063,1,REC-A-TXN00006063,PaymentProcessorA,ACC000566,2026-01-17,12.93,GBP,Completed,1,REC-B-TXN00006063,CoreBankingB,ACC000566,2026-01-17,12.93,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,175
TXN00006065,1,REC-A-TXN00006065,PaymentProcessorA,ACC000712,2026-04-24,155.84,GBP,Completed,1,REC-B-TXN00006065,CoreBankingB,ACC000712,2026-04-24,155.84,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,78
TXN00006071,1,REC-A-TXN00006071,PaymentProcessorA,ACC001116,2026-02-24,4479.37,GBP,Completed,1,REC-B-TXN00006071,CoreBankingB,ACC001116,2026-02-24,4479.37,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,137
TXN00006073,1,REC-A-TXN00006073,PaymentProcessorA,ACC000130,2026-02-16,11.78,GBP,Completed,1,REC-B-TXN00006073,CoreBankingB,ACC000130,2026-02-16,11.78,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,145
TXN00006074,1,REC-A-TXN00006074,PaymentProcessorA,ACC000194,2026-07-04,25.87,GBP,Completed,1,REC-B-TXN00006074,CoreBankingB,ACC000194,2026-07-04,25.87,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,7
TXN00006077,1,REC-A-TXN00006077,PaymentProcessorA,ACC001158,2026-03-30,8.66,GBP,Completed,1,REC-B-TXN00006077,CoreBankingB,ACC001158,2026-03-30,8.66,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,103
TXN00006078,1,REC-A-TXN00006078,PaymentProcessorA,ACC001099,2026-04-12,95.47,GBP,Completed,1,REC-B-TXN00006078,CoreBankingB,ACC001099,2026-04-12,95.47,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,90
TXN00006080,1,REC-A-TXN00006080,PaymentProcessorA,ACC000202,2026-02-14,5.22,GBP,Completed,1,REC-B-TXN00006080,CoreBankingB,ACC000202,2026-02-14,5.22,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,147
TXN00006081,1,REC-A-TXN00006081,PaymentProcessorA,ACC000998,2026-05-20,97.36,GBP,Completed,1,REC-B-TXN00006081,CoreBankingB,ACC000998,2026-05-20,97.36,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,52
TXN00006084,1,REC-A-TXN00006084,PaymentProcessorA,ACC000860,2026-07-07,34.18,USD,Completed,1,REC-B-TXN00006084,CoreBankingB,ACC000860,2026-07-07,34.18,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,4
TXN00006085,1,REC-A-TXN00006085,PaymentProcessorA,ACC000936,2026-02-19,37.67,GBP,Completed,1,REC-B-TXN00006085,CoreBankingB,ACC000936,2026-02-19,37.67,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,142
TXN00006086,1,REC-A-TXN00006086,PaymentProcessorA,ACC000861,2026-06-28,30.41,EUR,Completed,1,REC-B-TXN00006086,CoreBankingB,ACC000861,2026-06-28,30.41,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,13
TXN00006088,1,REC-A-TXN00006088,PaymentProcessorA,ACC000290,2026-05-10,10.6,GBP,Completed,1,REC-B-TXN00006088,CoreBankingB,ACC000290,2026-05-10,10.6,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,62
TXN00006101,1,REC-A-TXN00006101,PaymentProcessorA,ACC000936,2026-04-06,8.91,GBP,Pending,1,REC-B-TXN00006101,CoreBankingB,ACC000936,2026-04-06,8.91,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,96
TXN00006102,1,REC-A-TXN00006102,PaymentProcessorA,ACC001239,2026-06-29,21.83,GBP,Completed,1,REC-B-TXN00006102,CoreBankingB,ACC001239,2026-06-29,21.83,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,12
TXN00006109,1,REC-A-TXN00006109,PaymentProcessorA,ACC000184,2026-05-29,27.42,GBP,Completed,1,REC-B-TXN00006109,CoreBankingB,ACC000184,2026-05-29,27.42,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,43
TXN00006110,1,REC-A-TXN00006110,PaymentProcessorA,ACC001011,2026-03-26,32.64,GBP,Completed,1,REC-B-TXN00006110,CoreBankingB,ACC001011,2026-03-26,32.64,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,107
TXN00006118,1,REC-A-TXN00006118,PaymentProcessorA,ACC000602,2026-03-23,31.03,GBP,Completed,1,REC-B-TXN00006118,CoreBankingB,ACC000602,2026-03-23,31.03,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,110
TXN00006121,1,REC-A-TXN00006121,PaymentProcessorA,ACC000799,2026-01-28,23.75,GBP,Completed,1,REC-B-TXN00006121,CoreBankingB,ACC000799,2026-01-28,23.75,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,164
TXN00006124,1,REC-A-TXN00006124,PaymentProcessorA,ACC000512,2026-04-10,17.8,GBP,Completed,1,REC-B-TXN00006124,CoreBankingB,ACC000512,2026-04-10,17.8,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,92
TXN00006127,1,REC-A-TXN00006127,PaymentProcessorA,ACC001034,2026-01-15,9.45,GBP,Completed,1,REC-B-TXN00006127,CoreBankingB,ACC001034,2026-01-15,9.45,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,177
TXN00006131,1,REC-A-TXN00006131,PaymentProcessorA,ACC000839,2026-07-03,312.88,GBP,Completed,1,REC-B-TXN00006131,CoreBankingB,ACC000839,2026-07-03,312.88,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,8
TXN00006135,1,REC-A-TXN00006135,PaymentProcessorA,ACC000348,2026-05-09,89.87,GBP,Completed,1,REC-B-TXN00006135,CoreBankingB,ACC000348,2026-05-09,89.87,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,63
TXN00006138,1,REC-A-TXN00006138,PaymentProcessorA,ACC001080,2026-06-20,72.47,GBP,Completed,1,REC-B-TXN00006138,CoreBankingB,ACC001080,2026-06-20,72.47,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,21
TXN00006148,1,REC-A-TXN00006148,PaymentProcessorA,ACC001195,2026-07-01,5762.29,GBP,Completed,1,REC-B-TXN00006148,CoreBankingB,ACC001195,2026-07-01,5762.29,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,10
TXN00006150,1,REC-A-TXN00006150,PaymentProcessorA,ACC000070,2026-04-07,39.04,GBP,Completed,1,REC-B-TXN00006150,CoreBankingB,ACC000070,2026-04-07,39.04,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,95
TXN00006158,1,REC-A-TXN00006158,PaymentProcessorA,ACC001245,2026-03-07,130.06,GBP,Completed,1,REC-B-TXN00006158,CoreBankingB,ACC001245,2026-03-07,130.06,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,126
TXN00006160,1,REC-A-TXN00006160,PaymentProcessorA,ACC000340,2026-02-15,8.83,EUR,Completed,1,REC-B-TXN00006160,CoreBankingB,ACC000340,2026-02-15,8.83,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,146
TXN00006162,1,REC-A-TXN00006162,PaymentProcessorA,ACC001027,2026-05-13,929.72,GBP,Completed,1,REC-B-TXN00006162,CoreBankingB,ACC001027,2026-05-13,929.72,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,59
TXN00006163,1,REC-A-TXN00006163,PaymentProcessorA,ACC001231,2026-04-20,36.46,GBP,Completed,1,REC-B-TXN00006163,CoreBankingB,ACC001231,2026-04-20,36.46,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,82
TXN00006164,1,REC-A-TXN00006164,PaymentProcessorA,ACC000018,2026-07-02,7.46,GBP,Completed,1,REC-B-TXN00006164,CoreBankingB,ACC000018,2026-07-02,7.46,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,9
TXN00006177,1,REC-A-TXN00006177,PaymentProcessorA,ACC001052,2026-06-12,139.35,GBP,Failed,1,REC-B-TXN00006177,CoreBankingB,ACC001052,2026-06-12,139.35,GBP,Failed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,29
TXN00006181,1,REC-A-TXN00006181,PaymentProcessorA,ACC000619,2026-05-11,43.9,GBP,Completed,1,REC-B-TXN00006181,CoreBankingB,ACC000619,2026-05-11,43.9,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,61
TXN00006183,1,REC-A-TXN00006183,PaymentProcessorA,ACC000665,2026-02-18,33.17,GBP,Completed,1,REC-B-TXN00006183,CoreBankingB,ACC000665,2026-02-18,33.17,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,143
TXN00006197,1,REC-A-TXN00006197,PaymentProcessorA,ACC000604,2026-01-31,16.21,GBP,Completed,1,REC-B-TXN00006197,CoreBankingB,ACC000604,2026-01-31,16.21,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,161
TXN00006200,1,REC-A-TXN00006200,PaymentProcessorA,ACC000794,2026-01-29,22.95,USD,Completed,1,REC-B-TXN00006200,CoreBankingB,ACC000794,2026-01-29,22.95,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,163
TXN00006201,1,REC-A-TXN00006201,PaymentProcessorA,ACC000263,2026-03-05,19.52,GBP,Completed,1,REC-B-TXN00006201,CoreBankingB,ACC000263,2026-03-05,19.52,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,128
TXN00006202,1,REC-A-TXN00006202,PaymentProcessorA,ACC001035,2026-04-27,2.67,GBP,Completed,1,REC-B-TXN00006202,CoreBankingB,ACC001035,2026-04-27,2.67,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,75
TXN00006203,1,REC-A-TXN00006203,PaymentProcessorA,ACC001029,2026-04-08,8.32,GBP,Completed,1,REC-B-TXN00006203,CoreBankingB,ACC001029,2026-04-08,8.32,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,94
TXN00006211,1,REC-A-TXN00006211,PaymentProcessorA,ACC000130,2026-07-07,5.48,GBP,Pending,1,REC-B-TXN00006211,CoreBankingB,ACC000130,2026-07-07,5.48,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,4
TXN00006212,1,REC-A-TXN00006212,PaymentProcessorA,ACC000316,2026-06-29,32.19,GBP,Completed,1,REC-B-TXN00006212,CoreBankingB,ACC000316,2026-06-29,32.19,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,12
TXN00006214,1,REC-A-TXN00006214,PaymentProcessorA,ACC000835,2026-03-10,90.17,GBP,Completed,1,REC-B-TXN00006214,CoreBankingB,ACC000835,2026-03-10,90.17,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,123
TXN00006217,1,REC-A-TXN00006217,PaymentProcessorA,ACC000240,2026-05-18,17.01,GBP,Completed,1,REC-B-TXN00006217,CoreBankingB,ACC000240,2026-05-18,17.01,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,54
TXN00006218,1,REC-A-TXN00006218,PaymentProcessorA,ACC000597,2026-04-17,23.07,GBP,Completed,1,REC-B-TXN00006218,CoreBankingB,ACC000597,2026-04-17,23.07,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,85
TXN00006221,1,REC-A-TXN00006221,PaymentProcessorA,ACC000885,2026-06-08,27.86,USD,Completed,1,REC-B-TXN00006221,CoreBankingB,ACC000885,2026-06-08,27.86,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,33
TXN00006222,1,REC-A-TXN00006222,PaymentProcessorA,ACC000158,2026-01-26,96.56,GBP,Completed,1,REC-B-TXN00006222,CoreBankingB,ACC000158,2026-01-26,96.56,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,166
TXN00006224,1,REC-A-TXN00006224,PaymentProcessorA,ACC000316,2026-03-04,19.71,GBP,Completed,1,REC-B-TXN00006224,CoreBankingB,ACC000316,2026-03-04,19.71,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,129
TXN00006226,1,REC-A-TXN00006226,PaymentProcessorA,ACC000545,2026-05-30,13.41,GBP,Completed,1,REC-B-TXN00006226,CoreBankingB,ACC000545,2026-05-30,13.41,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,42
TXN00006228,1,REC-A-TXN00006228,PaymentProcessorA,ACC000070,2026-03-26,99.08,GBP,Pending,1,REC-B-TXN00006228,CoreBankingB,ACC000070,2026-03-26,99.08,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,107
TXN00006232,1,REC-A-TXN00006232,PaymentProcessorA,ACC000493,2026-06-23,10.28,EUR,Completed,1,REC-B-TXN00006232,CoreBankingB,ACC000493,2026-06-23,10.28,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,18
TXN00006235,1,REC-A-TXN00006235,PaymentProcessorA,ACC000468,2026-07-01,82.2,GBP,Completed,1,REC-B-TXN00006235,CoreBankingB,ACC000468,2026-07-01,82.2,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,10
TXN00006241,1,REC-A-TXN00006241,PaymentProcessorA,ACC000982,2026-02-05,41.65,EUR,Completed,1,REC-B-TXN00006241,CoreBankingB,ACC000982,2026-02-05,41.65,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,156
TXN00006245,1,REC-A-TXN00006245,PaymentProcessorA,ACC000376,2026-05-15,103.25,EUR,Completed,1,REC-B-TXN00006245,CoreBankingB,ACC000376,2026-05-15,103.25,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,57
TXN00006249,1,REC-A-TXN00006249,PaymentProcessorA,ACC000378,2026-02-05,73.2,GBP,Completed,1,REC-B-TXN00006249,CoreBankingB,ACC000378,2026-02-05,73.2,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,156
TXN00006250,1,REC-A-TXN00006250,PaymentProcessorA,ACC000890,2026-02-19,4.82,GBP,Completed,1,REC-B-TXN00006250,CoreBankingB,ACC000890,2026-02-19,4.82,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,142
TXN00006253,1,REC-A-TXN00006253,PaymentProcessorA,ACC000356,2026-05-29,29.14,GBP,Completed,1,REC-B-TXN00006253,CoreBankingB,ACC000356,2026-05-29,29.14,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,43
TXN00006256,1,REC-A-TXN00006256,PaymentProcessorA,ACC000847,2026-03-10,137.14,USD,Completed,1,REC-B-TXN00006256,CoreBankingB,ACC000847,2026-03-10,137.14,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,123
TXN00006259,1,REC-A-TXN00006259,PaymentProcessorA,ACC000335,2026-03-30,95.39,GBP,Completed,1,REC-B-TXN00006259,CoreBankingB,ACC000335,2026-03-30,95.39,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,103
TXN00006264,1,REC-A-TXN00006264,PaymentProcessorA,ACC000033,2026-05-26,119.33,GBP,Completed,1,REC-B-TXN00006264,CoreBankingB,ACC000033,2026-05-26,119.33,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,46
TXN00006267,1,REC-A-TXN00006267,PaymentProcessorA,ACC001206,2026-02-19,124.87,GBP,Completed,1,REC-B-TXN00006267,CoreBankingB,ACC001206,2026-02-19,124.87,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,142
TXN00006272,1,REC-A-TXN00006272,PaymentProcessorA,ACC001042,2026-02-27,28.27,EUR,Pending,1,REC-B-TXN00006272,CoreBankingB,ACC001042,2026-02-27,28.27,EUR,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,134
TXN00006274,1,REC-A-TXN00006274,PaymentProcessorA,ACC000320,2026-02-19,59.82,GBP,Completed,1,REC-B-TXN00006274,CoreBankingB,ACC000320,2026-02-19,59.82,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,142
TXN00006290,1,REC-A-TXN00006290,PaymentProcessorA,ACC000089,2026-05-21,48.57,EUR,Failed,1,REC-B-TXN00006290,CoreBankingB,ACC000089,2026-05-21,48.57,EUR,Failed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,51
TXN00006292,1,REC-A-TXN00006292,PaymentProcessorA,ACC000905,2026-06-03,35.12,GBP,Completed,1,REC-B-TXN00006292,CoreBankingB,ACC000905,2026-06-03,35.12,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,38
TXN00006293,1,REC-A-TXN00006293,PaymentProcessorA,ACC000405,2026-02-23,37.32,EUR,Completed,1,REC-B-TXN00006293,CoreBankingB,ACC000405,2026-02-23,37.32,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,138
TXN00006298,1,REC-A-TXN00006298,PaymentProcessorA,ACC000857,2026-04-20,128.43,GBP,Completed,1,REC-B-TXN00006298,CoreBankingB,ACC000857,2026-04-20,128.43,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,82
TXN00006301,1,REC-A-TXN00006301,PaymentProcessorA,ACC000679,2026-03-18,14.14,GBP,Completed,1,REC-B-TXN00006301,CoreBankingB,ACC000679,2026-03-18,14.14,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,115
TXN00006307,1,REC-A-TXN00006307,PaymentProcessorA,ACC000065,2026-05-04,2679.82,GBP,Completed,1,REC-B-TXN00006307,CoreBankingB,ACC000065,2026-05-04,2679.82,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,68
TXN00006309,1,REC-A-TXN00006309,PaymentProcessorA,ACC001271,2026-02-03,25.3,GBP,Completed,1,REC-B-TXN00006309,CoreBankingB,ACC001271,2026-02-03,25.3,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,158
TXN00006310,1,REC-A-TXN00006310,PaymentProcessorA,ACC000724,2026-02-06,7.54,GBP,Completed,1,REC-B-TXN00006310,CoreBankingB,ACC000724,2026-02-06,7.54,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,155
TXN00006311,1,REC-A-TXN00006311,PaymentProcessorA,ACC000465,2026-05-21,16.15,GBP,Completed,1,REC-B-TXN00006311,CoreBankingB,ACC000465,2026-05-21,16.15,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,51
